insert, 0,33906.250000,9156.825920,0.000000
lookup, 0,14672492.819615,336631370.100928,0.000000
insert, 4,12425.000000,1960.707780,0.000000
lookup, 4,126148.511384,32759.234370,0.000000
insert, 8,13775.000000,3702.110884,0.000000
lookup, 8,182445.183888,65134.308690,0.000000
insert,16,14334.375000,4015.291815,0.000000
lookup,16,272155.866900,110130.811631,0.000000
insert,32,12796.875000,2154.063656,0.000000
lookup,32,3613060.595447,168410196.091064,0.000000
