insert, 0,1096359.375000,15974501.107397,0.000000
lookup, 0,7156.917688,4158.830029,0.147461
insert, 4,1105598.437500,16274486.950525,0.000000
lookup, 4,4789.141856,2856.342278,0.001751
insert, 8,1065820.312500,15758305.874916,0.000000
lookup, 8,4736.602452,2818.125288,0.001751
insert,16,1082301.562500,16072400.870203,0.000000
lookup,16,4944.308231,2832.767054,0.001751
insert,32,1081956.250000,16021004.892054,0.000000
lookup,32,4885.814361,2682.940560,0.001751
