insert, 0,1155646.875000,16433183.424581,0.000000
lookup, 0,232861.295972,205118.831112,0.983538
insert, 4,1080498.437500,16073712.662100,0.000000
lookup, 4,4875.306480,1844.346605,0.982837
insert, 8,1095684.375000,16275874.396550,0.000000
lookup, 8,5285.814361,2454.402063,0.982837
insert,16,1180076.562500,18175605.578084,0.000000
lookup,16,6567.775832,2656.956331,0.982837
insert,32,1120018.750000,16335926.591975,0.000000
lookup,32,6788.441331,1864.237923,0.982837
