insert, 0,89135.708008,4507856.196210,0.000000
lookup, 0,349949.080357,50334480.219603,0.000219
insert, 4,79661.334220,4547318.182586,0.000000
lookup, 4,315417.721739,50334402.726249,0.000219
insert, 8,79727.533312,4517008.955415,0.000000
lookup, 8,314687.488677,50338629.546056,0.000219
insert,16,81092.548483,4540768.560482,0.000000
lookup,16,35035.346794,36503.414114,0.000219
insert,32,83080.577260,4518286.429281,0.000000
lookup,32,324459.778699,50334327.465028,0.000219
