insert, 0,336542.564690,50335902.744363,0.000000
lookup, 0,79032901.048863,796919675.480436,0.000000
insert, 8,290507.980887,50335915.292135,0.000000
lookup, 8,2077582.593644,129304416.910316,0.000000
insert,16,9277.924487,621.358113,0.000000
lookup,16,3210112.720014,160737687.757678,0.000000
insert,32,9689.227509,1309.489066,0.000000
lookup,32,5627046.116054,213502848.234187,0.000000
