insert, 0,211869.712275,4217254.369549,0.000000
lookup, 0,1440914.469117,112535252.620685,0.000782
insert, 4,209016.286943,4224312.363056,0.000000
lookup, 4,15052.698984,3873.276142,0.000782
insert, 8,209069.166536,4224713.732392,0.000000
lookup, 8,15885.102267,4305.630560,0.000782
insert,16,209601.332291,4233056.844059,0.000000
lookup,16,18149.431900,5252.709845,0.000782
insert,32,209430.827991,4222049.480161,0.000000
lookup,32,22467.625020,7016.062888,0.000782
