insert, 0,33714.702893,3301.630884,0.000000
lookup, 0,25644574.167944,449621223.736394,0.000782
insert, 4,8773.580141,607.262426,0.000000
lookup, 4,65898.999844,9316.358293,0.000000
insert, 8,8965.858483,650.021769,0.000000
lookup, 8,70861.195622,12939.953058,0.000782
insert,16,9084.018765,721.935498,0.000000
lookup,16,1486688.789679,112535170.861972,0.000782
insert,32,9333.221267,736.347509,0.000000
lookup,32,99023.657701,40242.895528,0.000782
