insert, 0,19286.630962,2624.895298,0.000000
lookup, 0,21901110.059421,420730358.747620,0.000782
insert, 8,12912.630962,585.465530,0.000000
lookup, 8,23301800.017983,435434024.403017,0.000000
insert,16,13410.580141,1091.793819,0.000000
lookup,16,24759371.261298,449682048.184679,0.000782
insert,32,14178.930414,1013.011736,0.000000
lookup,32,19199040.083659,389552592.901828,0.000000
