insert, 0,1936414.141544,125872402.538397,0.000000
lookup, 0,4939196.732473,202863486.286699,0.808172
insert, 8,90515.365787,3388236.799054,0.000000
lookup, 8,8214.658221,6765.133562,0.802737
insert,16,90790.427370,3384755.053266,0.000000
lookup,16,9651.094663,8226.170323,0.796872
insert,32,91138.577713,3385402.608860,0.000000
lookup,32,363596.402620,56276393.774149,0.795034
